datetime,X_acceleration,Y_acceleration,Z_acceleration,X_gravity,Y_gravity,Z_gravity,X_angular_velocity,Y_angular_velocity,Z_angular_velocity,X_magnetic_field,Y_magnetic_field,Z_magnetic_field,azimuth,pitch,roll
2016/12/02 16:23:30.555,-2.72,6.43,5.09,-2.42,8.29,4.65,-0.51,0.37,0.06,1.38,-37.8,5.4,-2.99,-1.01,0.47
2016/12/02 16:23:30.756,-2.84,8.15,3.9,-2.6,7.89,5.21,-0.03,0.42,0.44,4.92,-37.92,4.25,-2.89,-0.94,0.46
2016/12/02 16:23:30.956,-2.15,8.19,3.9,-2.41,8.17,4.85,0.21,0.13,0.35,5.52,-37.5,4.19,-2.84,-0.99,0.46
2016/12/02 16:23:31.156,-4.41,8.69,2.37,-2.39,8.58,4.11,0.28,0.88,0.2,4.02,-37.38,3.72,-2.87,-1.07,0.52
2016/12/02 16:23:31.357,-1.12,9.8,3.29,-2.23,8.86,3.56,0.23,-0.88,0.08,2.09,-37.8,4.38,-2.93,-1.13,0.55
2016/12/02 16:23:31.559,-1.5,8.58,3.06,-2.33,8.83,3.57,0.18,-0.71,-0.86,2.09,-38.34,5.94,-2.9,-1.13,0.57
2016/12/02 16:23:31.761,-4.37,8.19,2.41,-3.72,8.44,3.33,-0.11,0.24,-0.72,4.62,-38.34,7.14,-2.76,-1.04,0.84
2016/12/02 16:23:31.962,-3.15,6.43,6.85,-4.56,7.71,3.99,-0.84,-0.3,-0.45,8.34,-37.38,7.26,-2.68,-0.91,0.85
2016/12/02 16:23:32.162,-5.9,5.97,5.36,-5.03,6.89,4.84,-0.16,0.14,-0.49,13.02,-35.76,5.94,-2.6,-0.78,0.8
2016/12/02 16:23:32.363,-3.99,5.66,5.89,-5.39,6.57,4.9,0.42,-0.82,-0.59,17.58,-33.24,4.08,-2.45,-0.74,0.83
2016/12/02 16:23:32.565,-5.75,4.52,6.24,-5.39,5.89,5.69,-0.06,-0.28,-0.47,21.48,-30.48,2.15,-2.34,-0.65,0.75
2016/12/02 16:23:32.767,-4.41,5.01,5.82,-5.19,5.55,6.2,0.13,-0.49,0.0,24.6,-28.26,0.42,-2.23,-0.61,0.69
2016/12/02 16:23:32.969,-4.22,7.35,4.36,-4.84,6.22,5.84,0.45,0.45,0.7,25.98,-27.06,0.24,-2.06,-0.69,0.69
2016/12/02 16:23:33.171,-2.3,9.5,3.71,-3.3,7.99,4.64,0.2,0.78,2.11,23.88,-28.08,1.14,-1.86,-0.96,0.61
2016/12/02 16:23:33.371,0.99,8.42,4.09,-0.09,8.78,4.35,-0.19,-0.14,1.68,16.61,-31.08,2.58,-2.33,-1.12,0.02
2016/12/02 16:23:33.571,2.33,7.39,3.86,2.32,8.2,4.83,-0.63,-0.67,0.44,7.37,-33.66,4.02,-2.95,-1.0,-0.45
2016/12/02 16:23:33.771,3.33,7.85,4.25,2.97,7.93,4.93,0.14,-0.63,0.15,-1.26,-36.18,4.79,2.99,-0.95,-0.55
2016/12/02 16:23:33.971,2.91,8.12,3.6,3.37,8.24,4.11,0.24,-0.04,-0.07,-7.5,-37.14,5.22,2.7,-1.0,-0.69
2016/12/02 16:23:34.171,2.37,7.08,3.67,3.26,8.39,3.87,-0.67,-0.42,-0.39,-9.36,-37.14,5.04,2.6,-1.03,-0.71
2016/12/02 16:23:34.373,3.21,7.77,4.86,2.76,8.06,4.85,0.26,0.08,0.04,-8.46,-37.56,4.98,2.71,-0.97,-0.52
2016/12/02 16:23:34.575,1.72,7.96,4.21,2.91,8.16,4.59,0.03,0.03,0.07,-8.04,-37.8,5.04,2.71,-0.99,-0.57
2016/12/02 16:23:34.776,2.94,8.04,4.44,2.8,8.33,4.34,0.05,-0.61,-0.14,-7.32,-37.62,4.56,2.72,-1.02,-0.58
2016/12/02 16:23:34.977,2.94,7.81,4.36,2.78,8.25,4.51,-0.06,0.05,-0.02,-7.26,-37.38,3.9,2.74,-1.0,-0.56
2016/12/02 16:23:35.179,2.6,7.77,4.21,2.84,8.21,4.55,0.01,0.12,0.1,-6.84,-38.16,4.19,2.77,-1.0,-0.56
2016/12/02 16:23:35.381,2.6,8.08,4.29,2.89,8.19,4.54,0.02,0.13,-0.06,-7.5,-38.16,4.38,2.74,-0.99,-0.57
2016/12/02 16:23:35.582,3.02,7.58,4.71,3.08,8.15,4.49,-0.42,-0.08,0.11,-6.72,-38.04,4.25,2.77,-0.99,-0.61
2016/12/02 16:23:35.784,3.52,7.04,5.24,3.27,7.57,5.3,-0.37,-0.04,0.15,-6.72,-38.22,3.41,2.83,-0.89,-0.56
2016/12/02 16:23:35.986,3.56,6.97,5.55,3.39,7.25,5.65,-0.11,0.05,0.07,-7.68,-37.62,1.74,2.83,-0.84,-0.55
2016/12/02 16:23:36.188,3.63,6.7,5.78,3.49,7.06,5.83,-0.16,0.05,0.15,-7.92,-37.02,-0.12,2.85,-0.81,-0.54
2016/12/02 16:23:36.390,3.86,5.63,5.89,3.65,6.62,6.24,-0.41,0.34,0.18,-9.3,-36.72,-2.58,2.85,-0.75,-0.53
2016/12/02 16:23:36.592,3.37,5.93,6.55,4.05,5.89,6.71,0.1,0.3,0.66,-10.92,-35.94,-4.38,2.84,-0.65,-0.55
2016/12/02 16:23:36.794,5.32,5.47,6.85,4.29,5.83,6.61,0.17,0.07,0.33,-13.08,-35.34,-4.98,2.77,-0.64,-0.58
2016/12/02 16:23:36.995,4.4,5.13,6.12,4.51,5.81,6.48,0.15,-0.04,0.32,-15.6,-34.62,-5.34,2.68,-0.64,-0.61
2016/12/02 16:23:37.196,5.01,6.24,6.51,4.63,6.03,6.19,0.38,-0.07,0.02,-17.94,-33.48,-4.92,2.55,-0.67,-0.65
2016/12/02 16:23:37.398,4.86,6.28,5.51,4.67,6.2,5.99,-0.24,-0.37,-0.44,-19.56,-33.42,-3.96,2.46,-0.69,-0.67
2016/12/02 16:23:37.600,4.59,6.05,5.51,4.57,6.37,5.88,0.15,-0.07,-0.13,-19.68,-33.36,-3.0,2.43,-0.71,-0.67
2016/12/02 16:23:37.802,5.05,5.66,5.63,4.53,6.43,5.85,0.17,0.18,0.09,-19.14,-34.02,-2.28,2.45,-0.72,-0.66
2016/12/02 16:23:38.004,4.13,6.85,6.01,4.64,6.48,5.7,0.44,0.33,0.4,-19.5,-34.56,-1.44,2.44,-0.73,-0.69
2016/12/02 16:23:38.206,4.97,6.16,5.51,4.69,6.54,5.6,0.05,0.31,0.18,-19.74,-34.14,-0.48,2.41,-0.74,-0.7
2016/12/02 16:23:38.407,4.06,5.51,5.4,4.9,6.2,5.81,0.12,0.41,0.84,-21.42,-32.7,-0.3,2.36,-0.69,-0.71
2016/12/02 16:23:38.608,3.44,3.37,4.97,5.16,5.42,6.33,-0.35,0.62,0.42,-24.0,-30.48,-0.84,2.31,-0.59,-0.69
2016/12/02 16:23:38.810,4.86,4.94,7.24,4.28,5.29,7.05,0.06,-0.13,-0.2,-25.38,-28.56,-2.76,2.22,-0.58,-0.55
2016/12/02 16:23:39.012,4.55,4.48,7.96,4.34,4.87,7.32,-0.11,0.85,0.39,-27.12,-27.0,-5.52,2.17,-0.52,-0.54
2016/12/02 16:23:39.214,6.2,5.36,6.97,4.51,5.05,7.09,0.23,-0.53,-0.27,-27.96,-25.8,-7.44,2.08,-0.55,-0.57
2016/12/02 16:23:39.414,4.55,5.17,6.28,4.6,5.44,6.73,0.18,-0.19,-0.09,-27.78,-25.5,-7.98,2.01,-0.59,-0.6
2016/12/02 16:23:39.616,3.56,4.71,5.59,4.64,5.44,6.7,0.0,-0.02,-0.05,-27.42,-25.68,-7.62,2.03,-0.59,-0.61
2016/12/02 16:23:39.818,5.78,7.5,5.36,4.87,6.13,5.89,0.48,-1.71,-1.16,-26.58,-26.52,-5.34,1.98,-0.68,-0.7
2016/12/02 16:23:40.021,6.55,6.51,4.32,5.18,7.03,4.45,-0.42,-0.16,0.44,-24.78,-28.68,-2.1,1.93,-0.8,-0.87
2016/12/02 16:23:40.222,5.86,5.13,5.55,6.25,5.54,5.13,-0.22,0.83,0.74,-24.72,-29.46,0.06,2.28,-0.61,-0.89
2016/12/02 16:23:40.424,6.09,5.32,4.67,6.4,5.4,5.09,0.0,-0.01,-0.05,-24.78,-29.7,2.09,2.28,-0.59,-0.9
2016/12/02 16:23:40.627,6.28,5.51,4.71,6.39,5.49,5.01,0.08,0.0,-0.02,-25.32,-29.34,3.12,2.23,-0.6,-0.91
2016/12/02 16:23:40.828,6.35,5.24,4.63,6.46,5.53,4.88,0.01,-0.12,0.02,-26.7,-27.96,3.12,2.14,-0.6,-0.93
2016/12/02 16:23:41.032,6.16,5.4,4.63,6.52,5.51,4.83,-0.04,-0.07,0.0,-26.94,-28.08,3.36,2.14,-0.6,-0.94
2016/12/02 16:23:41.233,6.28,5.36,4.75,6.53,5.48,4.83,-0.02,-0.04,-0.01,-26.94,-27.72,3.9,2.13,-0.6,-0.94
2016/12/02 16:23:41.434,6.55,5.32,4.82,6.54,5.48,4.81,-0.04,-0.03,-0.01,-27.54,-28.14,4.19,2.12,-0.6,-0.94
2016/12/02 16:23:41.634,6.12,5.13,4.71,6.55,5.47,4.82,-0.02,0.01,0.0,-27.36,-28.32,3.84,2.14,-0.6,-0.94
2016/12/02 16:23:41.836,6.47,5.32,4.67,6.53,5.47,4.84,0.01,-0.01,-0.02,-27.18,-28.5,3.84,2.15,-0.6,-0.94
2016/12/02 16:23:42.038,6.2,5.24,4.59,6.55,5.46,4.83,-0.02,0.0,0.03,-27.36,-28.5,4.02,2.14,-0.6,-0.94
2016/12/02 16:23:42.240,5.82,5.09,5.01,6.57,5.45,4.81,-0.02,-0.01,-0.02,-26.76,-28.26,4.08,2.16,-0.59,-0.94
2016/12/02 16:23:42.443,6.28,5.89,4.55,6.26,5.9,4.7,-0.49,-0.68,-0.99,-25.56,-28.92,4.08,2.15,-0.65,-0.93
2016/12/02 16:23:42.643,3.67,6.51,5.36,5.38,6.42,5.1,0.02,0.39,-0.22,-24.6,-29.16,3.84,2.12,-0.72,-0.82
2016/12/02 16:23:42.844,3.6,6.35,3.86,4.95,6.73,5.12,0.34,0.2,0.1,-23.16,-30.12,3.06,2.15,-0.76,-0.77
2016/12/02 16:23:43.044,3.29,6.05,3.98,4.78,6.62,5.43,0.11,0.24,0.4,-22.32,-30.66,1.97,2.21,-0.75,-0.73
2016/12/02 16:23:43.244,6.05,6.01,5.36,5.3,6.34,5.27,0.08,-0.13,0.04,-23.1,-30.24,1.19,2.22,-0.71,-0.79
2016/12/02 16:23:43.445,5.47,5.55,5.63,5.37,6.11,5.47,0.0,0.51,0.51,-24.9,-28.62,0.42,2.14,-0.68,-0.78
2016/12/02 16:23:43.645,3.25,5.24,6.12,5.31,5.3,6.31,-0.16,0.69,0.61,-27.0,-26.46,-1.26,2.12,-0.58,-0.7
2016/12/02 16:23:43.846,5.17,3.94,7.16,4.8,4.69,7.15,-0.28,0.59,0.16,-28.62,-24.48,-3.6,2.09,-0.5,-0.6
2016/12/02 16:23:44.048,6.97,5.28,7.24,5.05,4.46,7.12,0.35,-0.42,-0.06,-29.82,-22.56,-5.52,2.02,-0.48,-0.62
2016/12/02 16:23:44.249,2.98,3.86,5.89,5.28,4.81,6.71,-0.16,0.6,0.53,-30.96,-21.6,-7.02,1.89,-0.52,-0.67
2016/12/02 16:23:44.451,3.29,3.9,6.47,5.18,4.42,7.05,0.15,0.23,0.31,-31.62,-20.58,-7.2,1.9,-0.47,-0.64
2016/12/02 16:23:44.650,4.13,6.24,5.2,5.17,4.74,6.84,0.02,-0.67,-0.94,-29.82,-21.9,-5.16,1.95,-0.51,-0.65
2016/12/02 16:23:44.850,4.82,7.92,2.87,4.53,7.18,4.89,-0.99,-1.74,-3.88,-23.58,-25.74,-3.0,1.83,-0.83,-0.75
2016/12/02 16:23:45.050,-2.8,9.99,4.75,1.0,8.51,4.76,0.42,-0.08,-1.81,-12.96,-29.4,-0.72,2.32,-1.06,-0.21
2016/12/02 16:23:45.250,-2.84,6.97,4.67,-1.72,8.52,4.53,-0.4,-1.19,-1.68,-0.18,-32.28,0.53,-3.15,-1.06,0.36
2016/12/02 16:23:45.451,-1.42,5.74,6.12,-2.51,7.55,5.73,-0.64,-0.87,-0.44,11.75,-33.06,-1.14,-2.59,-0.88,0.41
2016/12/02 16:23:45.651,-2.07,5.86,7.92,-2.35,6.66,6.8,0.0,0.2,0.31,18.29,-31.62,-3.18,-2.39,-0.75,0.33
2016/12/02 16:23:45.851,-2.15,6.28,6.24,-1.96,7.09,6.48,-0.01,0.58,1.04,19.61,-30.84,-4.68,-2.25,-0.81,0.29
2016/12/02 16:23:46.052,-1.84,6.12,4.97,-1.38,7.14,6.57,-0.16,0.69,1.09,17.27,-32.28,-4.92,-2.37,-0.82,0.2
2016/12/02 16:23:46.252,-2.0,9.42,5.32,-0.88,7.7,6.0,0.62,0.27,0.8,12.96,-34.26,-3.06,-2.53,-0.91,0.14
2016/12/02 16:23:46.453,-0.54,7.58,4.25,-0.89,8.13,5.41,-0.2,-0.21,-0.45,9.84,-36.0,-0.78,-2.66,-0.98,0.16
2016/12/02 16:23:46.653,0.76,7.85,4.86,-1.37,8.38,4.91,0.3,0.15,-0.11,7.8,-37.56,0.78,-2.75,-1.03,0.27
2016/12/02 16:23:46.852,-1.19,9.57,3.75,-1.47,8.32,4.97,0.3,0.01,0.38,7.14,-37.74,2.33,-2.79,-1.02,0.28
2016/12/02 16:23:47.053,0.19,8.46,3.21,-1.11,8.79,4.2,-0.1,0.19,-0.1,6.83,-37.62,2.93,-2.75,-1.12,0.25
2016/12/02 16:23:47.255,0.26,8.61,5.43,-1.64,8.52,4.57,-0.26,0.78,0.37,5.76,-37.2,2.7,-2.82,-1.06,0.34
2016/12/02 16:23:47.456,-2.92,7.08,5.51,-1.46,8.24,5.11,-0.63,1.75,0.93,2.82,-36.72,1.62,-2.99,-1.0,0.27
2016/12/02 16:23:47.656,-1.0,8.35,4.86,-0.73,8.83,4.19,0.03,0.48,0.63,-1.68,-36.42,0.84,3.05,-1.13,0.17
2016/12/02 16:23:47.856,-2.15,8.15,4.06,-1.12,9.13,3.39,0.65,1.02,0.83,-5.88,-36.36,-0.12,2.77,-1.2,0.31
2016/12/02 16:23:48.056,-2.84,10.07,2.45,-1.41,9.25,2.91,0.01,-1.62,-0.33,-9.06,-36.6,0.48,2.68,-1.24,0.45
2016/12/02 16:23:48.257,-0.23,9.04,2.03,-1.0,9.21,3.21,-0.02,-1.03,-0.14,-9.66,-36.36,4.25,2.74,-1.23,0.3
2016/12/02 16:23:48.457,-0.12,9.3,2.22,-0.87,9.28,3.04,0.2,-1.01,-0.54,-6.66,-36.78,6.83,2.91,-1.25,0.27
2016/12/02 16:23:48.659,-0.04,9.27,2.6,-1.33,9.27,2.9,0.04,-0.48,-0.52,-2.1,-36.72,9.35,-3.05,-1.24,0.42
2016/12/02 16:23:48.858,-0.2,8.96,2.37,-1.41,9.31,2.74,0.02,0.49,0.18,2.15,-36.72,10.74,-2.81,-1.26,0.47
2016/12/02 16:23:49.059,-0.96,9.57,1.83,-1.09,9.36,2.71,-0.21,1.07,0.6,3.95,-36.6,11.21,-2.76,-1.27,0.38
2016/12/02 16:23:49.259,-0.69,9.11,3.52,-1.17,9.16,3.29,-0.6,1.54,0.4,3.48,-36.78,9.96,-2.84,-1.21,0.34
2016/12/02 16:23:49.460,-2.3,7.89,3.79,-1.03,8.98,3.8,-0.23,0.91,0.55,-0.06,-36.84,7.62,-3.06,-1.16,0.26
2016/12/02 16:23:49.660,-2.11,7.85,4.06,-1.05,8.89,4.0,0.06,0.31,0.26,-4.86,-36.72,4.44,2.96,-1.14,0.25
2016/12/02 16:23:49.860,-1.38,8.81,4.13,-1.16,8.95,3.84,0.01,-0.1,-0.21,-8.04,-36.24,1.74,2.77,-1.15,0.29
2016/12/02 16:23:50.061,-1.04,8.04,3.37,-1.36,8.94,3.79,0.12,-0.01,-0.06,-8.94,-36.0,0.96,2.72,-1.15,0.34
2016/12/02 16:23:50.263,-1.31,8.0,3.25,-1.23,9.0,3.68,0.26,-0.37,-0.02,-9.9,-35.76,0.53,2.65,-1.17,0.32
2016/12/02 16:23:50.464,-1.12,8.69,2.98,-1.18,9.14,3.34,0.14,-0.16,-0.05,-9.9,-35.58,0.84,2.64,-1.21,0.33
2016/12/02 16:23:50.666,-1.0,8.88,3.02,-1.1,9.21,3.17,0.01,-0.21,-0.04,-9.84,-35.46,2.33,2.68,-1.23,0.33
2016/12/02 16:23:50.868,-0.39,9.04,3.1,-1.12,9.15,3.34,-0.1,0.13,0.05,-8.88,-35.76,3.3,2.76,-1.21,0.32
2016/12/02 16:23:51.070,-0.81,8.61,3.37,-1.23,9.06,3.54,-0.09,0.19,-0.05,-8.16,-36.12,3.84,2.82,-1.18,0.33
2016/12/02 16:23:51.272,-1.23,8.65,3.37,-1.27,9.09,3.46,0.0,0.11,0.08,-8.34,-36.42,4.02,2.82,-1.19,0.35
2016/12/02 16:23:51.474,-1.08,8.54,3.25,-1.2,9.12,3.38,0.0,0.07,0.02,-8.52,-36.78,3.48,2.79,-1.2,0.34
2016/12/02 16:23:51.675,-1.46,9.07,3.21,-1.24,9.09,3.46,-0.1,0.1,-0.1,-8.88,-36.78,3.12,2.77,-1.19,0.34
2016/12/02 16:23:51.875,-1.04,8.69,3.37,-1.34,9.02,3.61,-0.13,0.11,0.02,-9.12,-36.72,2.88,2.77,-1.17,0.35
2016/12/02 16:23:52.075,-1.15,8.58,3.67,-1.38,8.95,3.75,-0.03,0.05,0.0,-9.12,-36.36,1.97,2.75,-1.16,0.35
2016/12/02 16:23:52.275,-1.5,8.42,3.75,-1.41,8.97,3.7,0.02,-0.04,-0.07,-8.82,-35.64,1.62,2.75,-1.16,0.36
2016/12/02 16:23:52.478,-0.73,8.81,3.71,-1.57,8.92,3.75,-0.12,0.16,-0.04,-8.82,-35.64,1.32,2.75,-1.15,0.39
2016/12/02 16:23:52.679,-1.5,8.35,3.79,-1.46,8.89,3.88,-0.09,0.01,0.1,-8.52,-35.58,1.19,2.75,-1.14,0.35
2016/12/02 16:23:52.881,-1.31,8.38,3.98,-1.41,8.88,3.91,0.09,-0.14,-0.03,-8.4,-35.58,1.19,2.75,-1.14,0.34
2016/12/02 16:23:53.083,-1.81,8.54,3.33,-1.26,8.99,3.7,0.24,-0.64,-0.11,-8.7,-35.76,1.56,2.73,-1.17,0.32
2016/12/02 16:23:53.285,-1.15,8.88,2.83,-1.18,9.14,3.34,0.25,-0.77,-0.42,-7.5,-35.94,2.58,2.8,-1.21,0.33
2016/12/02 16:23:53.487,-1.27,8.65,2.87,-1.42,9.18,3.14,0.17,-0.69,-0.28,-5.82,-35.94,4.19,2.95,-1.22,0.42
2016/12/02 16:23:53.689,-1.73,8.58,2.6,-1.23,9.15,3.29,0.02,-0.9,-0.15,-3.72,-36.12,5.94,3.06,-1.21,0.35
2016/12/02 16:23:53.891,-0.89,8.5,3.25,-0.83,9.26,3.12,0.23,-0.72,0.05,-1.32,-36.24,7.68,-3.11,-1.24,0.26
2016/12/02 16:23:54.093,-0.89,8.73,2.94,-0.43,9.3,3.07,0.05,-0.7,-0.14,0.29,-35.82,8.82,-3.07,-1.25,0.13
2016/12/02 16:23:54.295,0.57,9.19,2.94,-0.39,9.38,2.82,0.08,0.19,-0.12,1.32,-35.82,9.54,-3.01,-1.28,0.13
2016/12/02 16:23:54.497,-0.31,9.19,2.71,-0.74,9.34,2.88,-0.17,0.62,0.06,2.33,-35.46,10.56,-2.91,-1.27,0.25
2016/12/02 16:23:54.696,-0.85,8.81,2.79,-1.05,9.2,3.21,-0.3,0.86,0.24,2.39,-35.4,10.5,-2.89,-1.22,0.31
2016/12/02 16:23:54.898,-1.27,8.92,2.79,-1.0,9.19,3.27,-0.16,0.62,0.43,1.56,-35.4,9.59,-2.94,-1.22,0.29
2016/12/02 16:23:55.100,-1.81,8.84,2.98,-0.51,9.25,3.2,0.11,-0.53,-0.02,-0.06,-35.46,9.0,-3.08,-1.24,0.15
2016/12/02 16:23:55.300,-0.58,8.88,2.75,-0.52,9.41,2.72,0.3,-0.89,-0.3,-1.26,-36.0,9.17,-3.12,-1.29,0.18
2016/12/02 16:23:55.502,0.49,8.84,3.1,-0.38,9.36,2.89,-0.13,0.0,-0.07,-1.08,-36.18,9.35,-3.14,-1.27,0.13
2016/12/02 16:23:55.704,-0.5,8.88,2.87,-0.43,9.29,3.09,-0.08,-0.11,0.02,-0.78,-36.54,10.08,-3.12,-1.25,0.13
2016/12/02 16:23:55.906,0.03,8.69,2.87,-0.44,9.33,2.96,0.19,0.4,0.0,-0.18,-36.6,10.86,-3.08,-1.27,0.14
2016/12/02 16:23:56.108,-0.43,8.84,2.75,-0.65,9.42,2.63,-0.11,0.6,-0.04,0.0,-36.78,10.5,-3.02,-1.3,0.24
2016/12/02 16:23:56.310,-0.85,8.84,2.06,-1.18,9.39,2.57,-0.09,1.04,0.12,-0.6,-36.54,10.26,-2.96,-1.28,0.43
2016/12/02 16:23:56.512,-2.0,8.96,2.03,-1.13,9.41,2.53,-0.11,0.53,0.37,-1.8,-36.54,10.08,-3.02,-1.29,0.42
2016/12/02 16:23:56.712,-1.35,8.73,2.45,-0.84,9.45,2.47,0.07,0.14,0.15,-3.42,-36.6,9.42,3.13,-1.31,0.32
2016/12/02 16:23:56.914,-0.85,9.19,2.37,-0.82,9.49,2.3,0.09,-0.13,-0.07,-5.22,-36.0,9.17,3.04,-1.32,0.34
2016/12/02 16:23:57.116,-0.69,9.15,2.22,-0.89,9.49,2.28,-0.01,-0.05,-0.1,-6.84,-36.06,9.12,2.98,-1.32,0.37
2016/12/02 16:23:57.316,-0.69,9.23,2.18,-0.97,9.5,2.22,0.03,-0.07,-0.05,-7.32,-36.24,9.24,2.99,-1.33,0.41
2016/12/02 16:23:57.516,-0.58,9.04,2.26,-0.95,9.49,2.27,-0.08,0.11,-0.01,-7.5,-36.12,9.59,2.98,-1.32,0.39
2016/12/02 16:23:57.718,-0.89,8.96,2.45,-1.09,9.46,2.34,-0.02,0.13,-0.05,-7.26,-36.72,9.54,3.02,-1.31,0.43
2016/12/02 16:23:57.919,-0.81,8.84,2.41,-1.17,9.44,2.36,-0.05,0.18,-0.04,-6.9,-36.9,9.54,3.04,-1.3,0.46
2016/12/02 16:23:58.119,-1.19,8.81,2.45,-1.28,9.41,2.43,-0.07,0.16,0.01,-6.84,-36.78,8.93,3.05,-1.29,0.48
2016/12/02 16:23:58.322,-1.5,9.15,2.41,-1.22,9.4,2.5,-0.02,-0.1,0.05,-6.72,-37.02,8.63,3.03,-1.29,0.45
2016/12/02 16:23:58.524,-0.96,9.07,2.6,-1.12,9.4,2.54,-0.02,-0.01,0.03,-7.02,-36.42,8.22,2.98,-1.29,0.41
2016/12/02 16:23:58.726,-1.38,9.0,2.37,-1.13,9.4,2.55,0.01,-0.04,-0.03,-7.2,-36.42,7.5,2.96,-1.29,0.41
2016/12/02 16:23:58.928,-1.12,8.92,2.45,-1.12,9.41,2.5,0.03,-0.14,-0.03,-7.2,-36.42,7.68,2.96,-1.29,0.42
2016/12/02 16:23:59.130,-0.81,9.04,2.33,-1.1,9.43,2.45,0.03,-0.03,-0.03,-7.02,-35.94,7.14,2.95,-1.3,0.42
2016/12/02 16:23:59.332,-1.12,9.0,2.45,-1.12,9.44,2.4,0.02,-0.02,-0.01,-6.72,-36.18,7.44,2.98,-1.3,0.43
2016/12/02 16:23:59.533,-0.73,9.0,2.37,-1.18,9.43,2.39,-0.07,0.31,0.06,-6.66,-35.94,7.85,3.01,-1.3,0.45
2016/12/02 16:23:59.735,-1.35,8.96,2.06,-1.2,9.44,2.37,0.01,0.03,0.0,-7.02,-35.22,7.85,3.0,-1.3,0.46
2016/12/02 16:23:59.936,-1.31,8.96,2.26,-1.25,9.46,2.26,0.05,0.02,0.01,-7.26,-35.46,8.28,3.02,-1.31,0.5
2016/12/02 16:24:00.138,-1.04,8.96,1.91,-1.31,9.46,2.22,0.01,0.03,0.01,-7.38,-35.22,8.22,3.03,-1.31,0.53
2016/12/02 16:24:00.340,-0.73,8.88,2.29,-1.23,9.48,2.2,-0.03,0.13,0.02,-7.26,-35.46,8.46,3.02,-1.32,0.5
2016/12/02 16:24:00.542,-1.42,8.92,2.06,-1.27,9.47,2.2,0.01,-0.04,-0.03,-7.32,-35.94,8.58,3.03,-1.31,0.52
2016/12/02 16:24:00.743,-1.27,8.73,2.29,-1.31,9.47,2.17,0.05,-0.12,-0.03,-7.26,-36.0,8.46,3.04,-1.31,0.54
2016/12/02 16:24:00.945,-0.96,9.04,2.03,-1.32,9.48,2.14,-0.01,-0.01,-0.04,-7.5,-35.94,8.76,3.05,-1.32,0.55
2016/12/02 16:24:01.147,-1.12,8.84,2.18,-1.32,9.47,2.17,-0.05,0.04,-0.04,-7.5,-35.76,8.76,3.05,-1.31,0.54
2016/12/02 16:24:01.349,-1.46,8.92,2.06,-1.37,9.45,2.24,-0.06,0.12,0.02,-6.9,-35.64,8.82,3.07,-1.3,0.54
2016/12/02 16:24:01.554,-1.15,8.96,2.18,-1.38,9.43,2.29,-0.04,-0.03,0.01,-6.72,-35.34,8.63,3.07,-1.3,0.54
2016/12/02 16:24:01.756,-1.54,8.96,2.26,-1.44,9.41,2.36,0.01,0.02,-0.07,-6.3,-35.22,8.39,3.09,-1.29,0.54
2016/12/02 16:24:01.956,-1.42,8.77,2.22,-1.42,9.41,2.36,-0.03,0.02,0.08,-6.6,-35.34,7.91,3.06,-1.29,0.54
2016/12/02 16:24:02.156,-1.19,8.96,2.18,-1.35,9.43,2.34,0.01,-0.11,-0.01,-7.08,-35.46,7.44,3.01,-1.3,0.52
2016/12/02 16:24:02.358,-1.19,9.0,2.33,-1.32,9.43,2.33,0.02,-0.11,-0.04,-7.5,-35.58,7.5,2.99,-1.3,0.51
2016/12/02 16:24:02.560,-1.31,9.04,2.18,-1.33,9.43,2.32,0.0,0.01,-0.02,-7.62,-36.0,7.8,3.0,-1.3,0.52
2016/12/02 16:24:02.761,-1.5,8.96,2.06,-1.33,9.43,2.32,-0.02,0.11,0.02,-7.44,-36.0,8.09,3.02,-1.3,0.52
2016/12/02 16:24:02.962,-1.19,8.84,2.29,-1.34,9.43,2.32,-0.02,0.01,0.01,-7.14,-35.94,8.58,3.04,-1.3,0.52
2016/12/02 16:24:03.163,-1.15,8.92,2.29,-1.32,9.43,2.34,0.0,-0.06,0.01,-6.9,-35.82,8.46,3.04,-1.3,0.51
2016/12/02 16:24:03.364,-0.92,8.88,2.26,-1.27,9.44,2.33,0.01,-0.04,0.01,-6.84,-35.76,8.39,3.04,-1.3,0.49
2016/12/02 16:24:03.566,-1.15,9.04,2.1,-1.22,9.45,2.32,0.0,0.02,0.02,-6.6,-35.46,7.91,3.02,-1.31,0.48
2016/12/02 16:24:03.767,-1.04,8.84,2.14,-1.21,9.45,2.31,-0.02,-0.02,-0.01,-6.84,-35.4,7.85,3.01,-1.31,0.48
2016/12/02 16:24:03.968,-1.27,8.84,2.1,-1.21,9.45,2.31,0.0,-0.03,0.0,-6.72,-35.82,8.09,3.02,-1.31,0.48
2016/12/02 16:24:04.170,-1.31,8.92,2.41,-1.2,9.45,2.32,-0.01,-0.01,0.0,-7.26,-35.64,7.91,2.99,-1.31,0.47
2016/12/02 16:24:04.372,-1.19,9.11,2.22,-1.2,9.45,2.33,-0.01,0.0,-0.01,-7.74,-35.82,7.91,2.97,-1.31,0.47
2016/12/02 16:24:04.572,-1.04,8.84,2.18,-1.22,9.44,2.35,-0.01,-0.01,-0.01,-7.68,-35.58,8.04,2.98,-1.3,0.47
